"","TS_RT","block","effort_choice","effort_choice_RT","TS_correct","Switch","PID","Session"
"124",0.670769544551149,2,1,0.299672734225169,1,FALSE,1,1
"125",2.76875061774626,2,1,0.294302966678515,0,FALSE,1,1
"126",0.561255212291144,2,1,0.344107910175808,0,FALSE,1,1
"127",0.62558356532827,2,1,1.36333768058103,0,FALSE,1,1
"128",0.588614434353076,2,1,0.40527038637083,0,FALSE,1,1
"129",0.722398000769317,2,1,0.0856141758849844,0,FALSE,1,1
"130",0.621124776545912,2,1,0.682161600445397,1,FALSE,1,1
"131",0.724585718358867,2,1,0.490017540752888,0,FALSE,1,1
"132",0.514409317052923,2,1,0.472146307467483,0,FALSE,1,1
"133",0.821657367865555,2,1,0.541678343084641,0,FALSE,1,1
"134",2.48826462961733,2,1,0.851979992468841,0,FALSE,1,1
"135",0.803136412985623,2,1,0.229470449616201,0,FALSE,1,1
"136",1.14357998408377,2,1,0.743389079812914,1,TRUE,1,1
"137",2.55605215171818,2,1,0.406202825601213,1,FALSE,1,1
"138",0.671887040953152,2,1,0.5422686599195,1,FALSE,1,1
"139",0.877421773737296,2,1,0.45714672585018,1,FALSE,1,1
"140",0.744596772128716,2,1,0.410342507297173,1,FALSE,1,1
"141",0.503132960759103,2,1,0.351058283471502,1,FALSE,1,1
"142",0.795243025873788,2,1,0.355564347351901,1,FALSE,1,1
"143",0.57006735377945,2,1,0.396112390211783,1,FALSE,1,1
"144",1.39641874528024,2,1,0.339346809661947,1,FALSE,1,1
"145",2.30059055541642,3,0,0.49945794348605,1,TRUE,1,1
"146",0.83223081799224,3,1,1.21176032500807,1,FALSE,1,1
"147",1.12810174201149,3,1,0.409022225649096,1,FALSE,1,1
"148",1.80164569220506,3,0,0.486256370786577,1,TRUE,1,1
"149",1.64612366468646,3,0,0.349404587992467,1,TRUE,1,1
"150",0.925275686080568,3,0,0.315973936230876,0,TRUE,1,1
"151",1.96818250790238,3,0,0.44471679488197,1,TRUE,1,1
"152",3.10906387120485,3,0,0.483241027919576,1,TRUE,1,1
"153",4.5701995374402,3,1,0.529005194199272,1,FALSE,1,1
"154",0.99608321650885,3,1,0.330190057517029,1,FALSE,1,1
"155",0.830714904470369,3,1,0.280195080558769,1,FALSE,1,1
"156",0.527798434952274,3,1,0.334069415228441,1,FALSE,1,1
"157",0.636705033364706,3,1,0.290165773010813,1,FALSE,1,1
"158",0.677732047624886,3,1,0.341193337808363,1,FALSE,1,1
"159",0.516478535719216,3,1,0.281399973668158,1,FALSE,1,1
"160",0.648627690039575,3,1,0.301891242736019,1,FALSE,1,1
"161",0.709291289444081,3,1,0.340128092910163,1,FALSE,1,1
"162",0.460494549595751,3,1,0.314907447318546,1,FALSE,1,1
"163",0.438095792196691,3,1,0.333153148996644,1,FALSE,1,1
"164",0.525904009584337,3,1,0.332993906689808,1,FALSE,1,1
"165",0.734639453468844,3,1,0.308551745023578,1,FALSE,1,1
"166",0.687021605437621,3,1,0.249889873084612,1,FALSE,1,1
"167",0.500851936987601,3,1,0.247939774999395,1,FALSE,1,1
"168",0.516951286816038,3,1,0.296626289142296,1,FALSE,1,1
"169",1.02253208181355,3,1,0.308746132883243,1,FALSE,1,1
"170",3.80382532323711,3,1,0.321900430251844,1,FALSE,1,1
"171",0.986731143551879,3,1,0.328205436235294,0,FALSE,1,1
"172",0.586616750224493,3,1,0.28642419737298,1,FALSE,1,1
"173",0.59408839372918,3,1,0.971084639313631,1,FALSE,1,1
"174",0.556765943649225,3,1,0.288441475830041,1,FALSE,1,1
"175",0.628063331125304,3,1,0.613997432636097,1,FALSE,1,1
"176",0.803186487290077,3,1,0.37982922710944,1,FALSE,1,1
"177",1.56024128571153,3,1,0.325636718655005,1,FALSE,1,1
"178",0.796818655333482,3,1,0.229598278994672,1,FALSE,1,1
"179",0.560320595861413,3,1,0.267193804960698,1,FALSE,1,1
"180",0.572937139077112,3,1,0.247998557868414,1,FALSE,1,1
"181",0.851913434104063,3,1,0.282476415275596,1,FALSE,1,1
"182",0.682328929426149,3,1,0.395126766408794,1,FALSE,1,1
"183",0.694482674240135,3,1,0.341002371278591,1,FALSE,1,1
"184",0.672223253990524,3,1,0.835526701412164,1,FALSE,1,1
"185",0.471395193249919,3,1,0.199979804572649,1,FALSE,1,1
"186",0.752812065300532,3,1,0.0174201501067728,1,FALSE,1,1
"187",0.641264903591946,3,1,0.234820311889052,1,FALSE,1,1
"188",1.32426605164073,3,1,0.296660812455229,1,FALSE,1,1
"189",0.655187110533006,3,1,0.0825559120858088,1,FALSE,1,1
"190",0.621881800238043,3,1,0.341212621191517,1,FALSE,1,1
"191",0.563662510365248,3,1,0.296565951197408,0,TRUE,1,1
"192",0.523569801356643,3,1,0.0712329028174281,1,TRUE,1,1
"193",0.559723747777753,3,1,0.260011099511757,1,FALSE,1,1
"194",0.548033112310804,3,1,0.281230778549798,1,FALSE,1,1
"195",0.491848206962459,3,1,0.253729731077328,1,FALSE,1,1
"196",0.897100035450421,3,1,0.293529458926059,1,FALSE,1,1
"197",0.825197713333182,3,1,0.311552158906125,1,FALSE,1,1
"198",0.50845763029065,3,1,0.28241390013136,1,FALSE,1,1
"199",0.548303700052202,3,1,0.983446767902933,1,FALSE,1,1
"200",0.549317004624754,3,1,0.282378443866037,1,FALSE,1,1
"201",0.616654479992576,3,1,0.31072017934639,1,FALSE,1,1
"202",0.836518545518629,3,1,0.0560028549516574,1,FALSE,1,1
"203",0.459279392845929,3,1,0.363474218524061,1,FALSE,1,1
"204",0.749065513373353,3,1,0.580587930395268,1,FALSE,1,1
"205",0.605853985063732,3,1,0.340093880658969,1,FALSE,1,1
"206",0.56996285088826,3,1,0.235677484073676,1,FALSE,1,1
"207",0.806460910360329,3,1,0.239918558509089,1,FALSE,1,1
"208",1.80995180353057,3,1,0.37778737815097,0,FALSE,1,1
"209",0.697005671914667,3,1,0.353158293291926,1,FALSE,1,1
"210",2.10812272352632,3,1,0.28824957634788,1,FALSE,1,1
"211",0.416824794840068,3,1,0.277077722828835,1,FALSE,1,1
"212",0.451105465297587,3,1,0.262171447277069,1,FALSE,1,1
"213",0.590286791091785,3,1,0.297644881065935,1,FALSE,1,1
"214",0.843732042005286,3,1,0.254641331965104,0,FALSE,1,1
"215",0.464570472249761,3,1,0.326064682682045,1,FALSE,1,1
"216",0.586742402403615,3,1,0.663691030931659,1,FALSE,1,1
"217",0.802521214587614,3,1,0.194944384042174,1,FALSE,1,1
"218",0.727699965820648,3,1,0.418763074092567,1,FALSE,1,1
"219",0.517064498271793,3,1,0.290407435852103,1,FALSE,1,1
"220",1.90982450277079,4,0,0.324106498272158,1,TRUE,1,1
"221",1.91404722700827,4,0,0.319506506202742,0,TRUE,1,1
"222",2.25922577292658,4,1,0.372794878436252,0,FALSE,1,1
"223",0.968047525035217,4,1,0.0682573703816161,1,FALSE,1,1
"224",0.643225265317596,4,1,0.371649079257622,0,FALSE,1,1
"225",0.638918565586209,4,1,0.0398857769323513,0,FALSE,1,1
"226",2.19266304932535,4,1,0.277453124523163,0,FALSE,1,1
"227",1.00470563548151,4,1,0.814791903248988,0,FALSE,1,1
"228",0.701066976529546,4,1,0.249038610141724,0,FALSE,1,1
"229",0.634048918960616,4,1,0.378572393790819,0,FALSE,1,1
"230",0.516761875362135,4,1,0.314609800698236,0,FALSE,1,1
"231",0.940206221188419,4,1,0.223529026610777,0,FALSE,1,1
"232",1.20380722195841,4,0,0.0884307767264545,1,TRUE,1,1
"233",2.43084932747297,4,0,0.34197399916593,0,TRUE,1,1
"234",1.11819636379369,4,0,0.45892171934247,1,TRUE,1,1
"235",1.68386972451117,4,0,0.130301278433762,0,TRUE,1,1
"236",2.74223394994624,4,0,0.583735768101178,0,TRUE,1,1
"237",1.69860120653175,4,1,0.353806459927,1,FALSE,1,1
"238",0.488032297464088,4,1,0.325693635386415,1,FALSE,1,1
"239",0.931324100238271,4,1,0.294671214884147,1,FALSE,1,1
"240",0.583802326465957,4,1,0.284160901792347,1,FALSE,1,1
"241",0.847110967850313,4,1,0.400230611441657,1,FALSE,1,1
"242",0.742438290384598,4,1,0.29221975186374,1,FALSE,1,1
"243",0.777505842386745,4,1,0.336112508317456,1,FALSE,1,1
"244",0.584917023545131,4,1,0.0529442800907418,1,FALSE,1,1
"245",0.497968777664937,4,1,0.261773030157201,1,FALSE,1,1
"246",0.4498265493894,4,1,0.278060858370736,1,FALSE,1,1
"247",0.479367579566315,4,1,0.268063107039779,1,FALSE,1,1
"248",0.664319603121839,4,1,0.285219304263592,1,FALSE,1,1
"249",0.574513701722026,4,1,0.401288391905837,1,FALSE,1,1
"250",0.518551797955297,4,1,0.301669485168532,1,FALSE,1,1
"251",0.588295327383094,4,1,0.312768870848231,1,FALSE,1,1
"252",0.500927514978684,4,1,0.331110055907629,1,FALSE,1,1
"253",0.553726029931568,4,1,0.410459762089886,1,FALSE,1,1
"254",0.950489800423384,4,1,0.216309309587814,1,FALSE,1,1
"255",0.478732475894503,4,1,0.299232640187256,1,FALSE,1,1
"256",0.667185967322439,4,1,0.288212564773858,1,FALSE,1,1
"257",0.500766717363149,4,1,0.422481323126704,1,FALSE,1,1
"258",3.32947408861946,4,1,1.25405847968068,0,TRUE,1,1
"259",0.890294286655262,4,1,0.362660900107585,1,TRUE,1,1
"260",0.631222054362297,4,1,0.969155690749176,1,FALSE,1,1
"261",1.04215964721516,4,1,2.58323315903544,1,FALSE,1,1
"262",0.573573486879468,4,1,0.365122626768425,1,FALSE,1,1
"263",0.603785699233413,4,1,0.464263183996081,1,FALSE,1,1
"264",0.697659125784412,4,1,0.294525346253067,1,FALSE,1,1
"265",0.586902888957411,4,1,0.354213896556757,1,FALSE,1,1
"266",0.695310610579327,4,1,0.517213477054611,1,FALSE,1,1
"267",1.65136187057942,4,1,0.304338973481208,0,TRUE,1,1
"268",4.86631025827955,4,1,0.636548901093192,0,FALSE,1,1
"269",0.620808157720603,4,1,0.364500274881721,0,FALSE,1,1
"270",0.891958867898211,4,1,0.306599780917168,0,FALSE,1,1
"271",1.09065115160774,4,1,0.328913318808191,0,FALSE,1,1
"272",0.545453198021278,4,1,0.294178869575262,0,FALSE,1,1
"273",1.0357625791803,4,1,0.363488214439712,0,FALSE,1,1
"274",0.754072320181876,4,1,0.360466651036404,0,FALSE,1,1
"275",0.886538404156454,4,1,0.375181027106009,1,TRUE,1,1
"276",0.72173179499805,4,1,0.377750988816842,1,FALSE,1,1
"277",0.667777528171428,4,1,0.3564212085912,1,FALSE,1,1
"278",0.50310652400367,4,1,0.308797140140086,1,FALSE,1,1
"279",0.502884455374442,4,1,0.341342938714661,1,FALSE,1,1
"280",0.853464181884192,4,1,0.316809648182243,1,FALSE,1,1
"281",1.39747714775149,4,1,0.339983157347888,0,TRUE,1,1
"282",0.849480010336265,4,1,0.226563963806257,0,FALSE,1,1
"283",1.04142812720966,4,1,0.352080607553944,0,FALSE,1,1
"284",0.827190421172418,4,1,0.312458472442813,1,TRUE,1,1
"285",1.44858526682947,4,1,0.285479317419231,1,FALSE,1,1
"286",0.703960710437968,4,1,0.284120780183002,1,FALSE,1,1
"287",0.507328626117669,4,1,0.304706288618036,1,FALSE,1,1
"288",0.550865575205535,4,1,0.408936694962904,1,FALSE,1,1
"289",0.64448645315133,4,1,0.122130772098899,1,FALSE,1,1
"290",0.56023662048392,4,1,0.778518214006908,1,FALSE,1,1
"291",2.13879808870843,1,0,0.530088021390839,1,FALSE,1,2
"292",0.898786668054527,1,1,0.63020739107742,1,FALSE,1,2
"293",0.732043594005518,1,1,0.39787382283248,1,FALSE,1,2
"294",1.48250499292044,1,1,0.387432864168659,1,FALSE,1,2
"295",0.815885083022295,1,1,0.535425133421086,1,FALSE,1,2
"296",1.36378970669466,1,1,0.337775328836869,1,FALSE,1,2
"297",2.04834088232019,1,0,0.326638617290882,1,FALSE,1,2
"298",0.94037881938857,1,0,0.339735069108428,1,TRUE,1,2
"299",2.548976608261,1,0,0.323432928853435,1,TRUE,1,2
"300",1.08090815140167,1,1,0.385136910714209,1,FALSE,1,2
"301",0.719077148765791,1,1,0.351227588107577,1,FALSE,1,2
"302",0.636826840694994,1,1,0.41461947830976,1,FALSE,1,2
"303",1.35057537813555,1,1,0.324358214886161,1,FALSE,1,2
"304",0.760878616885748,1,1,0.311148240580224,1,FALSE,1,2
"305",0.539702287554974,1,1,0.439098969945917,1,FALSE,1,2
"306",0.658844293910079,1,1,0.378383722301805,1,FALSE,1,2
"307",0.879681921942392,1,1,0.350782828783849,1,FALSE,1,2
"308",0.653008927038172,1,1,0.331533458142076,1,FALSE,1,2
"309",0.658182753279107,1,1,0.270814478222746,1,FALSE,1,2
"310",0.639118439838057,1,1,0.325580836535664,1,FALSE,1,2
"311",0.830393879004987,1,1,0.315509370237123,1,FALSE,1,2
"312",0.7395485190209,1,1,0.246404344186885,1,FALSE,1,2
"313",1.25870054023108,1,1,0.269706001126906,1,FALSE,1,2
"314",0.564207282848656,1,1,0.39743124062079,1,FALSE,1,2
"315",0.500866711023264,1,1,0.281838600349147,1,FALSE,1,2
"316",0.567965965747135,1,1,0.24235579019296,1,FALSE,1,2
"317",0.568900582380593,1,1,0.326535358501133,1,FALSE,1,2
"318",0.513269276096253,1,1,0.335577346850187,1,FALSE,1,2
"319",0.860644356260309,1,1,0.207061804248951,1,FALSE,1,2
"320",0.660393798112636,1,1,0.288537671236554,1,FALSE,1,2
"321",0.581970908504445,1,1,0.358156503149075,1,FALSE,1,2
"322",1.41094414892723,1,1,0.404524996527471,1,FALSE,1,2
"323",0.657041307975305,1,1,0.301259965373902,1,FALSE,1,2
"324",0.516149326023879,1,1,0.431062821910018,1,FALSE,1,2
"325",0.438262946816394,1,1,0.284130821557483,1,FALSE,1,2
"326",0.623139760922641,1,1,0.341731820808491,1,FALSE,1,2
"327",1.48356277367566,1,1,0.338502805825556,1,TRUE,1,2
"328",2.10457214721828,1,1,0.317477508040611,1,FALSE,1,2
"329",1.28701024950715,1,1,0.274675486900378,1,FALSE,1,2
"330",0.649764361034613,1,1,0.311320234904997,1,FALSE,1,2
"331",0.635773414222058,1,1,0.254831756057683,1,FALSE,1,2
"332",0.470021873567021,1,1,0.416756811289815,1,FALSE,1,2
"333",0.736032121058088,1,1,0.351783381804125,1,FALSE,1,2
"334",0.578355917066801,1,1,0.344782932050293,1,FALSE,1,2
"335",1.7534172347514,1,1,0.294262314797379,1,TRUE,1,2
"336",1.45198610494845,1,1,0.313450414425461,1,FALSE,1,2
"337",2.12257494765799,1,1,0.303253917896654,1,FALSE,1,2
"338",0.615818026970373,1,1,0.309343388536945,0,FALSE,1,2
"339",0.581699076574296,1,1,0.324525543896016,1,FALSE,1,2
"340",0.702703162765829,1,1,0.400635996018536,1,FALSE,1,2
"341",0.474091888027033,1,1,0.353721350606065,1,FALSE,1,2
"342",0.471584440645529,1,1,0.54252262157388,1,FALSE,1,2
"343",0.470280642621219,1,1,0.314501974789891,1,FALSE,1,2
"344",0.54882296413416,1,1,1.04918530303985,1,FALSE,1,2
"345",0.663227506011026,1,1,0.384055492409971,1,FALSE,1,2
"346",0.940138711535838,1,1,0.330370863463031,1,FALSE,1,2
"347",1.35872224945342,1,1,0.3498951762449,1,TRUE,1,2
"348",0.776558094075881,1,1,0.292012081394205,1,FALSE,1,2
"349",2.82197330959025,1,1,0.274801761232084,1,FALSE,1,2
"350",0.546177112613805,1,1,0.269811437086901,1,FALSE,1,2
"351",0.663081326376414,1,1,0.266978040192043,1,FALSE,1,2
"352",0.637787583051249,1,1,0.232258198142517,1,FALSE,1,2
"353",0.499782182479976,1,1,0.289025351405144,1,FALSE,1,2
"354",0.709727250039577,1,1,0.424144792603329,1,FALSE,1,2
"355",0.443349065259099,1,1,0.25450580654433,1,FALSE,1,2
"356",0.457370492105838,1,1,0.459972800745163,1,FALSE,1,2
"357",0.404546145902714,1,1,0.430748380167643,1,FALSE,1,2
"358",0.80628792301286,1,1,0.39060496239108,1,FALSE,1,2
"359",0.684161363780731,1,1,0.121909052744741,1,FALSE,1,2
"360",0.94199239378213,1,1,0.106836687598843,1,FALSE,1,2
"361",1.22340344410622,1,1,0.29191846420872,1,TRUE,1,2
"362",0.636853899457492,1,1,0.37240062066121,1,FALSE,1,2
"363",0.544580955320271,1,1,0.276888086867984,1,FALSE,1,2
"364",0.457581052993191,1,1,0.260733059287304,1,FALSE,1,2
"365",0.503451913536992,1,1,0.358935609547189,1,FALSE,1,2
"366",1.82297510665376,2,1,0.491891903075157,0,FALSE,1,2
"367",1.03399910437292,2,1,0.253547241329215,1,FALSE,1,2
"368",0.863776954851346,2,1,0.350067170598777,1,FALSE,1,2
"369",0.646180160605581,2,1,0.290991623071022,1,FALSE,1,2
"370",0.677236803050619,2,1,0.280989825376309,1,FALSE,1,2
"371",0.808638927061111,2,1,0.551886205154005,1,FALSE,1,2
"372",0.829276382253738,2,1,0.290935639408417,1,FALSE,1,2
"373",0.861859513388481,2,1,0.248396119597601,1,FALSE,1,2
"374",0.496890313748736,2,1,0.276959310547682,1,FALSE,1,2
"375",3.64283357985551,2,0,0.0775289135053754,1,TRUE,1,2
"376",1.77418500755448,2,0,1.31836578261573,1,TRUE,1,2
"377",3.57484729465796,2,0,0.440998061210848,1,TRUE,1,2
"378",1.8940339635592,2,1,0.333392427768558,1,FALSE,1,2
"379",0.589747976453509,2,1,0.291276517877122,0,FALSE,1,2
"380",0.495753844792489,2,1,0.175706582114799,1,FALSE,1,2
"381",0.524734736332903,2,1,0.290039900311967,1,FALSE,1,2
"382",0.454264019208495,2,1,0.282919085642789,1,FALSE,1,2
"383",1.07862681592815,2,1,0.2413860282104,1,FALSE,1,2
"384",0.624421787477331,2,1,0.326486528269015,1,FALSE,1,2
"385",1.42930244578747,2,1,0.4158514305891,1,TRUE,1,2
"386",0.599472032830818,2,1,0.325551289570285,1,FALSE,1,2
"387",0.575268105370924,2,1,0.617766881536227,1,FALSE,1,2
"388",0.54327249203925,2,1,0.350906303938245,1,FALSE,1,2
"389",0.673693035292672,2,1,0.369238475104794,0,FALSE,1,2
"390",0.510232782777166,2,1,0.307434344635112,1,FALSE,1,2
"391",0.517655909410678,2,1,0.323435105994577,1,FALSE,1,2
"392",0.487108718574746,2,1,0.308340036339359,1,FALSE,1,2
"393",3.28118141402956,2,1,0.360015161742922,1,FALSE,1,2
"394",0.518748213449726,2,1,0.324584015761502,1,FALSE,1,2
"395",0.733179751929129,2,1,0.432268959470093,1,FALSE,1,2
"396",1.66024513030425,2,1,0.306370654463535,1,FALSE,1,2
"397",0.5645304331847,2,1,0.357023455406306,1,FALSE,1,2
"398",0.931350826926064,2,1,0.304380123183364,1,FALSE,1,2
"399",0.869630049914122,2,1,0.331667507998645,1,FALSE,1,2
"400",1.41738756091218,2,1,0.335757116728928,1,TRUE,1,2
"401",0.65196203198866,2,1,0.379378987941891,1,FALSE,1,2
"402",0.507470298587577,2,1,0.373143959703157,1,FALSE,1,2
"403",0.492316757095978,2,1,0.372221783880377,0,FALSE,1,2
"404",0.45205608458491,2,1,0.371246112510562,1,FALSE,1,2
"405",0.463654972612858,2,1,0.334636820829473,1,FALSE,1,2
"406",0.725141426722985,2,1,0.399678363843122,1,FALSE,1,2
"407",0.618686258181697,2,1,0.363015576644102,1,FALSE,1,2
"408",1.26538312699995,2,1,0.344788841437548,1,FALSE,1,2
"409",0.617728626006283,2,1,0.310383130097762,1,FALSE,1,2
